review,rating
GoodREAD MORE,4
Great!!READ MORE,5
Nice Product.. Battery back up is quite good..READ MORE,4
Awesome 👌READ MORE,5
good product & nice performanceREAD MORE,1
Good product 👍READ MORE,5
SIMPLY SUPERBREAD MORE,5
Avarej performance heart beat not proper battery is good.READ MORE,3
Good productREAD MORE,1
It's amazing product🥰🥰🥰🥰🥰READ MORE,5
No1 productREAD MORE,5
Good productREAD MORE,5
Not working died and arivedREAD MORE,1
Awesome 😎READ MORE,5
"The band is very good and I love it's display quality, size and touch sensor. Deducted 1 star due to the delivery guy, this guy  (comes in a cycle) in Silchar doesn't take online payments and says he will cancel my order if I don't pay in cash, like seriously?! He is rude and definitely no-one will like recieving a long awaited parcel from a guy like himHowever coming back to the band, if you are thinking of buying one, go ahead and don't hesitate. U won't regret.READ MORE",4
"Used it for almost 6 months, activity tracker is not that good if you do workout it will show some different calories burnt when you will check it again next day. May be my band have this problem only. But overall average product for so much money.READ MORE",3
Good productREAD MORE,5
This band is very good quality...READ MORE,5
Start using it.. It's working fine as of now.. Hope worth of money spent..READ MORE,5
This is so very good productREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
Awesome watch using since 3 months and battery life is amazing.READ MORE,5
Love this purchaseREAD MORE,5
Not accurate as expected. But looks wise its cool.READ MORE,5
it his good and ver help full for gymREAD MORE,5
NiceREAD MORE,4
Awesome smartband.... stylish elegant superp trendy useful practical value for moneyREAD MORE,5
Very good productREAD MORE,5
It works wellREAD MORE,5
▀▄▀▄Loved that product▄▀▄▀READ MORE,5
Excellent purchaseREAD MORE,5
As always Xiaomi has made a perfect fitness tracker. Best fitness tracker under 2299.READ MORE,5
nice productREAD MORE,5
GoodREAD MORE,5
Nice watch everything we can uses...READ MORE,5
I love it productREAD MORE,5
GoodREAD MORE,5
Super attractive looking band I got today... It's really osm! ...have many feature ....value for money... Thanks for fast delivery flipkart...READ MORE,5
Best watchREAD MORE,5
super upREAD MORE,5
Owsom loved using it🤩READ MORE,5
GoodREAD MORE,4
Great!!READ MORE,5
Waste productREAD MORE,1
Best smart band I like it 😍😍READ MORE,5
Good product.READ MORE,5
ExcellentREAD MORE,5
NiceREAD MORE,5
Nice bandREAD MORE,4
Very worst productREAD MORE,1
Jio sims calls and messages are not alertsREAD MORE,2
NiceREAD MORE,5
So beautiful bandREAD MORE,5
Excellent💯👍READ MORE,5
GoodREAD MORE,5
Good product...... strong battery life..I'm satisfiedREAD MORE,5
GoodREAD MORE,3
Very nice and supperREAD MORE,5
GoodREAD MORE,4
Good workingREAD MORE,5
Nice productsREAD MORE,5
niceREAD MORE,5
Best quality.READ MORE,5
As always Xiaomi has made a perfect fitness tracker. Best fitness tracker under 2299.READ MORE,5
nice productREAD MORE,5
GoodREAD MORE,5
Nice watch everything we can uses...READ MORE,5
I love it productREAD MORE,5
GoodREAD MORE,5
Super attractive looking band I got today... It's really osm! ...have many feature ....value for money... Thanks for fast delivery flipkart...READ MORE,5
Best watchREAD MORE,5
bestREAD MORE,4
Good looking. Working wellREAD MORE,4
Awesome 😎READ MORE,5
"Battery life not satisfactory, otherwise good product.READ MORE",3
Battery backup almost 20 days. Satisfied with the purchase ❤️READ MORE,5
SuperREAD MORE,5
Good ProductREAD MORE,5
Nice bandREAD MORE,3
Very niceREAD MORE,5
It is awesome with great battery lifeREAD MORE,5
Not genuineREAD MORE,1
Thanks xiaomi for this product.This product is very very very good product i happy with this.READ MORE,5
NiceREAD MORE,5
So beautiful bandREAD MORE,5
Excellent💯👍READ MORE,5
GoodREAD MORE,5
Good product...... strong battery life..I'm satisfiedREAD MORE,5
GoodREAD MORE,3
Very nice and supperREAD MORE,5
GoodREAD MORE,4
Good workingREAD MORE,5
Nice productsREAD MORE,5
SuperREAD MORE,5
Very good product for the utility of all peoplesREAD MORE,4
This product is fantasticREAD MORE,5
Nice productREAD MORE,5
Quality is okREAD MORE,4
Awesome products. Battery life awesome..Love it.READ MORE,5
Good product i love it and very useful for me 😊READ MORE,5
Received bad product...READ MORE,1
SatisfactionREAD MORE,3
GoodREAD MORE,5
"Very good product , need mic and speakerREAD MORE",4
Please don't buy this. It's a totally a worst material.READ MORE,1
Good product but music controls are not working for real me 3proREAD MORE,4
Super productREAD MORE,5
Nice brandREAD MORE,4
Should buyREAD MORE,5
Very good productREAD MORE,5
I'm Happy With This Amazing Band... And I'm fully satisfiedAnd Charging backup also GoodREAD MORE,4
Battery backup is very goodREAD MORE,4
Very goodREAD MORE,5
Best smartband just go for it......READ MORE,5
Nice👍READ MORE,5
good value for moneyREAD MORE,5
Best productREAD MORE,5
Mind blowingREAD MORE,5
SuperREAD MORE,5
Must buy very much good for exerciseREAD MORE,5
Average productREAD MORE,3
It's awesome.. ❤️❤️READ MORE,5
Awesome product as expected . Good discount on fitness band 👍👍👍.READ MORE,5
Very Good and happyREAD MORE,5
NiceREAD MORE,4
Nice productREAD MORE,5
WorrestREAD MORE,1
Awesome 👌READ MORE,5
Too gooodREAD MORE,5
Very good and nice productREAD MORE,5
Mast product h.. useful alltimeREAD MORE,5
As expectedREAD MORE,5
Waste of money and waste of time.READ MORE,1
It's cool 😎READ MORE,5
Nice product loved it. Using it and just loving the performance. It is durable and water resistant and feels good in hand. Go for it.READ MORE,5
Battery IssueREAD MORE,3
Nice product ☺️👍Thanks for flipkart ....READ MORE,5
GoodREAD MORE,4
I got Battery backup more than 20 days!!!Its amazing. Thank you Mi.READ MORE,4
Very Nice Smart Band Product  MIREAD MORE,3
Delivery delayed but product is goodREAD MORE,4
Nice band for kidsREAD MORE,4
Nice product from mi I liked all the features of the band totally enjoyed the productREAD MORE,5
SatisfactionREAD MORE,3
GoodREAD MORE,5
"Very good product , need mic and speakerREAD MORE",4
Please don't buy this. It's a totally a worst material.READ MORE,1
Good product but music controls are not working for real me 3proREAD MORE,4
Super productREAD MORE,5
Nice brandREAD MORE,4
Should buyREAD MORE,5
Very nice 👌READ MORE,4
GoodREAD MORE,3
Awesome mind-blowing productREAD MORE,5
Bought for my brother. It's useful. He liked itREAD MORE,5
Very nice. Battery backup is also to good maximum 18 to 20 days.READ MORE,5
Very GoodREAD MORE,5
Can't connect correctly bluetoothREAD MORE,2
Very nice productsREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
Must buy very much good for exerciseREAD MORE,5
Average productREAD MORE,3
It's awesome.. ❤️❤️READ MORE,5
Awesome product as expected . Good discount on fitness band 👍👍👍.READ MORE,5
Very Good and happyREAD MORE,5
NiceREAD MORE,4
Nice productREAD MORE,5
WorrestREAD MORE,1
Awesome 👌READ MORE,5
Too gooodREAD MORE,5
DamageREAD MORE,1
Very bad productREAD MORE,1
AwesomeREAD MORE,5
superb batter quality 👌 service quality 👌 👏 🙌 👍READ MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
The packing and the product was good and I loved itREAD MORE,5
supperREAD MORE,4
Good productREAD MORE,4
GoodREAD MORE,5
Very Nice Smart Band Product  MIREAD MORE,3
Delivery delayed but product is goodREAD MORE,4
Properly not workingREAD MORE,1
awesomeREAD MORE,5
NiceREAD MORE,4
Worthy productREAD MORE,4
GoodREAD MORE,5
Too goodREAD MORE,4
Very very nice product  tq Flipkart 🥰🥰🥰READ MORE,5
Very niceREAD MORE,4
NiceREAD MORE,5
Number one watchREAD MORE,5
Very nice 👌READ MORE,4
GoodREAD MORE,3
Awesome mind-blowing productREAD MORE,5
Bought for my brother. It's useful. He liked itREAD MORE,5
Very nice. Battery backup is also to good maximum 18 to 20 days.READ MORE,5
Very GoodREAD MORE,5
Can't connect correctly bluetoothREAD MORE,2
Very nice productsREAD MORE,5
GoodREAD MORE,5
NiceREAD MORE,4
Very nice for fitnessREAD MORE,5
Good productREAD MORE,4
Good productREAD MORE,4
Very nice. My child like it very much.READ MORE,5
Steps aren't  that accurate over all best product u can checkout band 5 it released just some days after I purchased itREAD MORE,4
SuperREAD MORE,4
NiceREAD MORE,5
Good Fitness Tracker in mid range.READ MORE,5
GoodREAD MORE,4
Very goodREAD MORE,5
Not connecting to bluetoothREAD MORE,1
Good ProductREAD MORE,4
Very nice product 👌👌READ MORE,5
This band was amazingREAD MORE,5
Finaly superb superb and superbbbREAD MORE,5
The only problem is opening every time for charging. Better to buy smart band 5READ MORE,4
Giving review after using 1 month. Very nice quality and useful productREAD MORE,4
Love this product .Battery backup up to 15 days so happy for this .Thanks flipkart 😘😘READ MORE,5
An excellent productREAD MORE,5
Nice......👍👍READ MORE,5
OsmREAD MORE,5
GoodREAD MORE,5
Fashionable lookREAD MORE,4
The product was awesomeREAD MORE,5
"Packaging was okay, product was in good condition annd it is working smoothlyREAD MORE",5
It's not working good. The calorie burned tracker stops in the between your training sessions.. That's the worst thing. Just don't buy this one....instead wait and collect some more money and then go for band 5 or any other.. But not this one....READ MORE,3
Awsm purchaseLoved it❤READ MORE,4
GoodREAD MORE,5
"Ok,READ MORE",3
Very very nice product and valuable for money.READ MORE,5
NiceREAD MORE,5
AwesomeREAD MORE,4
Bad battery backup qualityREAD MORE,2
GoodREAD MORE,4
Excellent productREAD MORE,5
Great experience and premium feelREAD MORE,4
Not GoodREAD MORE,2
Nice productREAD MORE,5
Amazing watchREAD MORE,4
Nice watch and fully waterproof battery backup is toooo goodREAD MORE,5
Osm battery backup and smartness of bandREAD MORE,5
Nice productREAD MORE,5
SuperREAD MORE,5
Handy and looks good.READ MORE,5
good productREAD MORE,4
Very good quality  awesome product  heart beat sensor very good work and battery back is excellentREAD MORE,5
Nice productREAD MORE,5
Perfect 🥰🥰READ MORE,5
Giving review after using 1 month. Very nice quality and useful productREAD MORE,4
Love this product .Battery backup up to 15 days so happy for this .Thanks flipkart 😘😘READ MORE,5
GoodREAD MORE,4
nice productREAD MORE,5
Product is good but looking the market competition little high on pricing.READ MORE,4
GoodREAD MORE,5
I'm lovin it!!READ MORE,5
Good product  battery is very good  slowly charging but so many days working I am using the watch for 15 days &remaining charge is 35%READ MORE,5
Thanks for fast deliveryREAD MORE,4
Best band this timeREAD MORE,4
Osm watch 👌👌READ MORE,5
AmazingREAD MORE,5
Works wellREAD MORE,5
Good... battery LifeREAD MORE,5
GoodREAD MORE,5
SupperREAD MORE,5
So nice featuresREAD MORE,5
Nice bandREAD MORE,4
It's a very good product.....READ MORE,5
Very nice worth for money.should purchase.READ MORE,5
Bought it for my sister. She likes it. Only drawback is that every time we need to remove base unit from the strap to recharge.READ MORE,3
Really Awesome 👌 good battery backupREAD MORE,5
Beautiful 😍READ MORE,5
Nyc product battery backup awesomeREAD MORE,5
Nice product....READ MORE,5
Amazing product ...battery standby is 20 days 👌👌👌READ MORE,5
Not badREAD MORE,4
It is very health full and battery life is also so goodREAD MORE,5
This is good productREAD MORE,5
Nice BandThanks Redmi for this productReally best Battery lyfIt has special features that we can use our picture as wallpaperREAD MORE,4
SuperREAD MORE,3
Good  I buy this product rs 2000 and fast deliveryREAD MORE,4
Very accurate but battery life upto 10 days onlyREAD MORE,5
nice product 👍😊READ MORE,5
GoodREAD MORE,5
Really awesome guys wanna purchase nowREAD MORE,5
Nice bandREAD MORE,5
Its working fine....good for workout and getting notification and call while u dont have phone nearby.READ MORE,4
Good productREAD MORE,5
BestREAD MORE,5
Nice band must buy itREAD MORE,5
Really goodREAD MORE,5
GoodREAD MORE,3
GoodREAD MORE,4
An awesome productREAD MORE,5
Buy it only if you want the time and alarm features.READ MORE,1
Really awesome and liked the product very muchREAD MORE,5
Good product.thanks FlipkartREAD MORE,5
Overall goodREAD MORE,5
Good 😊READ MORE,5
It was fast delivery and goodREAD MORE,4
AwsomeREAD MORE,5
Nyc watchREAD MORE,5
Very nice productREAD MORE,5
Item is not working and return option is also not working...better go with different sellerREAD MORE,1
Nice productREAD MORE,5
Mind blowing watchREAD MORE,5
Heart and step count is not so goodREAD MORE,3
Good and nice looking.Budget band.READ MORE,5
Good product 😍READ MORE,5
This is good but this is not best........READ MORE,4
Product is goodREAD MORE,4
Bought it for my sister. She likes it. Only drawback is that every time we need to remove base unit from the strap to recharge.READ MORE,3
Really Awesome 👌 good battery backupREAD MORE,5
Beautiful 😍READ MORE,5
Nyc product battery backup awesomeREAD MORE,5
Nice product....READ MORE,5
Amazing product ...battery standby is 20 days 👌👌👌READ MORE,5
Not badREAD MORE,4
It is very health full and battery life is also so goodREAD MORE,5
As expectedREAD MORE,5
NiceREAD MORE,5
It was fast delivery and goodREAD MORE,4
AwsomeREAD MORE,5
Nyc watchREAD MORE,5
Very nice productREAD MORE,5
Item is not working and return option is also not working...better go with different sellerREAD MORE,1
Nice productREAD MORE,5
Mind blowing watchREAD MORE,5
Heart and step count is not so goodREAD MORE,3
Good and nice looking.Budget band.READ MORE,5
Good product 😍READ MORE,5
It's a nyc bandREAD MORE,5
NiceREAD MORE,5
This band is awesomeREAD MORE,5
Nice productREAD MORE,5
Really goodREAD MORE,5
Nice productREAD MORE,4
Super smart watch i like it so much 👌READ MORE,4
Recieved a damaged not dead product. Too many scratches and not turning onREAD MORE,1
Nice watchREAD MORE,5
Good  👍READ MORE,5
NiceREAD MORE,3
Product was supperREAD MORE,5
Nice productREAD MORE,5
best oneREAD MORE,5
Nice watch And very usefulREAD MORE,5
"Everything is good with machine and band, but one thing is very disturbing..when we need to charge it, we need to remove machine from band which damages machine's screen and sometimes we need to stretch band to remove machine very much to remove from band during charge..it should have charged without removing band..READ MORE",5
I will give this watch 5 star and it deserves it butthe delivery man is not polite he is arguing meREAD MORE,5
SuperbREAD MORE,5
goodREAD MORE,5
good productREAD MORE,5
"Mi band is the best band in market,it works very wellREAD MORE",5
Really it's nice smart band👍👍READ MORE,5
Beast in Battery lifeREAD MORE,5
Watch quality is awesomeREAD MORE,5
Nice bandREAD MORE,5
Just awesomeREAD MORE,5
Value for moneyREAD MORE,5
Awesome look .i love itREAD MORE,5
Good productREAD MORE,5
Gd one at this price range.. battery life is superb..READ MORE,5
Wow the probuct is good not so much bt okREAD MORE,4
It's good watch but sometimes the activity tracker doesn't work properly and battery life is qwesomeREAD MORE,4
Very high priceREAD MORE,2
Design and display is very good. But trackers average.READ MORE,4
It's goodREAD MORE,3
1. Good product in this price range2. Battery backup is very good3. Monitoring is good4. Pulse rate reading is goodREAD MORE,5
This is very good bandit’s better than mi band5READ MORE,5
GoooodREAD MORE,5
"Turn on issuesWorst productI love mi but,This product is do to hate the miREAD MORE",1
Very good itemREAD MORE,5
NiceREAD MORE,4
Aswm band Good to use 👍👍👍👍READ MORE,5
GoodREAD MORE,5
I am happy with thisREAD MORE,4
NiceREAD MORE,4
Very good and veryREAD MORE,5
Looking good and nice product.READ MORE,4
Tq FlipkartREAD MORE,5
The delivery Agent was excellent in behaviour.READ MORE,5
Very badREAD MORE,1
Nice watchREAD MORE,5
Nice proud ! Only music control not operateREAD MORE,4
Looks great❤️READ MORE,5
"Very Good product. As i always prefer mi band, it serves very good. Full touch screen , watch faces, customised faces and many more sports activities.. and the battery backup is so good. Look wise great, functioning well and what u need more?? Go and buy ..👍😀READ MORE",5
Super BandREAD MORE,5
GdREAD MORE,5
Very nice product❤️READ MORE,5
GoodREAD MORE,5
Best quilltyREAD MORE,5
Good one . Value for moneyREAD MORE,5
Screen is very goodREAD MORE,5
GoodREAD MORE,5
Delivery time was too long. Bought it for my father on the BBD sale. Product is very good. Battery backup is also a major thing. Better than the other companies.READ MORE,5
Accuracy of step not goodREAD MORE,2
Its awesomeREAD MORE,5
very Good product.battery life up to 25 days .READ MORE,5
Very impressive band.... Cool look☺READ MORE,4
Mi band 4 Best band of nice feature all notified view for band or call sea bandREAD MORE,4
Value for moneyREAD MORE,5
Awesome look .i love itREAD MORE,5
Love it .nice products .best under 3000 recommended for allREAD MORE,5
Good GoodREAD MORE,5
Awesome 😊READ MORE,5
"I loved it,Nice product,Good deliveryREAD MORE",5
Nice productREAD MORE,5
Battery is really good and I love itREAD MORE,3
Vary nice productsREAD MORE,5
It is very niceREAD MORE,5
just.. go for it...READ MORE,5
Worthy for moneyREAD MORE,3
The delivery Agent was excellent in behaviour.READ MORE,5
Very badREAD MORE,1
Nice watchREAD MORE,5
Nice proud ! Only music control not operateREAD MORE,4
Looks great❤️READ MORE,5
"Very Good product. As i always prefer mi band, it serves very good. Full touch screen , watch faces, customised faces and many more sports activities.. and the battery backup is so good. Look wise great, functioning well and what u need more?? Go and buy ..👍😀READ MORE",5
Super BandREAD MORE,5
GdREAD MORE,5
Superb band.READ MORE,5
Looking good awesomeREAD MORE,4
Good productREAD MORE,5
Value for moneyREAD MORE,5
Super qualityREAD MORE,4
Happy with this smart band. Before buying Every time i get a notification take the phone from pocket and saw the notifications. After buying this when i get a notification whether they are important then i take the mobile. its also water resistance and i feel band is good in sleep tracking also. but not in herart rate sensor measurment. its ok.READ MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
Good band........READ MORE,5
"Initially I have problem backup problem with this band. After wonderful support MI Service centre, it works good....Thanks to MI...READ MORE",4
So far so good. Charge is good enough. Pairing to phone was easy.Little difficult to remove the dial from strap. Need to remove dial to charge.Easy to operate.More charge will consume if connected to Bluetooth. Quick delivery.Bought it for Rs 2299.READ MORE,5
Nice productREAD MORE,4
It's Products Is excellentREAD MORE,5
Nice productREAD MORE,5
Nice oneREAD MORE,5
OkREAD MORE,4
"Looks good and value for money, charging is awesome. Once charged more than one week it is working.READ MORE",5
Good productREAD MORE,5
ExpectedREAD MORE,5
Superb qualityREAD MORE,4
Mi smart Band 4 really very nice.Lifestyle make smart & healthy.READ MORE,5
Good productREAD MORE,5
Good ProductREAD MORE,5
Awesome.Very HappyREAD MORE,5
Excellent product does what the ad says. Great for the price.READ MORE,5
No song play and no video no image in there watchREAD MORE,1
Love it but heart'sensor not working properlyREAD MORE,4
Good productREAD MORE,4
Worth the moneyREAD MORE,5
Very good bandREAD MORE,5
Excellent smart watchREAD MORE,5
GoodREAD MORE,5
"This is my second mi 4 band,trust me it is not a weste of money you can buy it without any hegiREAD MORE",5
NiceREAD MORE,4
Good productREAD MORE,5
Best band under2500READ MORE,5
"Without any doubt, band is too good.But flipkart delivered us opened product.READ MORE",5
Aswome bandREAD MORE,5
Best watchREAD MORE,4
Nice supperREAD MORE,5
Good quality bettery long lastingREAD MORE,4
A very good gadjetREAD MORE,5
Superb band.READ MORE,5
Looking good awesomeREAD MORE,4
Good productREAD MORE,5
Value for moneyREAD MORE,5
Super qualityREAD MORE,4
Happy with this smart band. Before buying Every time i get a notification take the phone from pocket and saw the notifications. After buying this when i get a notification whether they are important then i take the mobile. its also water resistance and i feel band is good in sleep tracking also. but not in herart rate sensor measurment. its ok.READ MORE,5
GoodREAD MORE,5
Good productREAD MORE,5
Good band........READ MORE,5
"Initially I have problem backup problem with this band. After wonderful support MI Service centre, it works good....Thanks to MI...READ MORE",4
So far so good. Charge is good enough. Pairing to phone was easy.Little difficult to remove the dial from strap. Need to remove dial to charge.Easy to operate.More charge will consume if connected to Bluetooth. Quick delivery.Bought it for Rs 2299.READ MORE,5
Nice productREAD MORE,4
It's Products Is excellentREAD MORE,5
Nice productREAD MORE,5
Nice oneREAD MORE,5
OkREAD MORE,4
"Looks good and value for money, charging is awesome. Once charged more than one week it is working.READ MORE",5
Good productREAD MORE,5
ExpectedREAD MORE,5
Superb qualityREAD MORE,4
Writing this review after using for four months. This is my third MI band in the series and as usual totally value for money. Best battery backup in the segment-With heavy usage 10 - 12 days and with normal usage 20-22 days.READ MORE,5
Nice productREAD MORE,4
Good productREAD MORE,4
"Good product the most good thing is that it can be connected to any phone not only mi. Value for money. It  has many options like heart beat monitor,exercise option etc.READ MORE",5
NiceREAD MORE,4
𝓢𝓾𝓹𝓮𝓻READ MORE,5
Perfect for the money tag.....even better than mi band 5READ MORE,5
Nice 👍READ MORE,5
"Excellent product,  just excellent... helps me keep tract of every movement. Works just as advertised.  Feels very light and comfortable to use, I love to wear this 24x7.READ MORE",5
Best watchREAD MORE,5
PerfectREAD MORE,5
Nice productREAD MORE,5
Super watchREAD MORE,5
Battery drain very fast and Flipkart is not ready to replace or returnREAD MORE,1
GoodREAD MORE,4
Good productREAD MORE,5
Ultimate looking sexy....READ MORE,5
Wrost productREAD MORE,2
Very nice product 😊READ MORE,5
Absolutely goodREAD MORE,5
Superb watch best featuresREAD MORE,5
Good niceREAD MORE,5
Good👍 🤟super ❤READ MORE,5
nice productREAD MORE,5
Amazing productREAD MORE,5
I have no received any productREAD MORE,1
Very nice smart band👌👌😀😀READ MORE,4
Wonder full band but the problem is heart rate. It is very slow. It shows the bp very slowly. But over all it is very nice productREAD MORE,4
It isn't workingREAD MORE,5
NiceREAD MORE,4
GoodREAD MORE,4
Excellent BandI am not a heavy user.I used about 31 days still there is 15% remaining.I bought this band for using it as a watch. I hided all options and only Watch face were enabled I I got More than 30 days which is better than Company promised.I tested the heart rate sensor and it is working very well and it shows accurate results. Brightness level are very good and we can easily see the screen even in bright sun.I bought Mi band 4 for 1899 during The Big Billion Days sale.I will reco...READ MORE,5
Its very nice in battery back up put their some problems with detection of activities.READ MORE,4
👌👌nice productREAD MORE,5
Good product and comfrtable hand watchREAD MORE,3
Awesome band fabulous looking smart Verry smoothing like is good brandREAD MORE,5
Nice product tq FlipkartREAD MORE,4
Nice watch ❣️❣️❣️😍READ MORE,5
Awesome performance and battery lifeREAD MORE,5
BestREAD MORE,5
Bad qualityREAD MORE,1
GudREAD MORE,5
GoodREAD MORE,4
Nice  smart watchREAD MORE,5
Nice Product.READ MORE,5
Using more than 6 months 🤟🏻 no issues till now.READ MORE,5
GoodREAD MORE,5
nice i love thisREAD MORE,5
Super dandREAD MORE,5
Good ExperienceREAD MORE,5
OkREAD MORE,5
Low quantityREAD MORE,1
Nice band. Batterylife is very long. I like itREAD MORE,4
Excellent band. Does the job.READ MORE,5
Bad😔😔😔READ MORE,1
Charging system not goodREAD MORE,1
Nice watchREAD MORE,5
Nice.....READ MORE,5
AverageREAD MORE,5
GoodREAD MORE,3
Very nice product 😊READ MORE,5
Absolutely goodREAD MORE,5
Superb watch best featuresREAD MORE,5
Good niceREAD MORE,5
Good👍 🤟super ❤READ MORE,5
nice productREAD MORE,5
Amazing productREAD MORE,5
I have no received any productREAD MORE,1
Very nice smart band👌👌😀😀READ MORE,4
Wonder full band but the problem is heart rate. It is very slow. It shows the bp very slowly. But over all it is very nice productREAD MORE,4
Nice watchREAD MORE,5
Lock features are awesomeREAD MORE,4
NiceREAD MORE,5
Good productREAD MORE,4
"I loved the band. Detects yo heart rate, calories burnt, no of steps taken. U can even change the wall paper on it. Detects calls and messages when connctd to Bluetooth. Water resistant too. What else wld I want for such a price. It's worth buying. Bettr than mi band 3READ MORE",5
Good🤣READ MORE,3
Battary is to poorREAD MORE,2
Value for moneyREAD MORE,5
GoodREAD MORE,5
Good oneREAD MORE,5
Super dandREAD MORE,5
Good ExperienceREAD MORE,5
OkREAD MORE,5
Low quantityREAD MORE,1
Nice band. Batterylife is very long. I like itREAD MORE,4
Excellent band. Does the job.READ MORE,5
Bad😔😔😔READ MORE,1
Charging system not goodREAD MORE,1
Nice watchREAD MORE,5
Nice.....READ MORE,5
Quality is too poor and charger not workingREAD MORE,1
NiceREAD MORE,5
Wonderful... superb 👌👌👌READ MORE,5
OsmREAD MORE,5
GoodREAD MORE,5
I've orderd during sale That's why I have to say that it woth that price Vry vry valuableREAD MORE,5
Quality is very wellREAD MORE,4
Nice bandREAD MORE,4
Good productREAD MORE,4
Best smart band under budjet... Everyone must tryREAD MORE,5
Amazing 😍 quality and very good battery life......READ MORE,5
Performance is best👍READ MORE,5
Display quality is awesome and it's good and premium looks... But a little issue. Screen will be scratches easierREAD MORE,5
Best product at best priceREAD MORE,5
Its sooo gudd product... I loved it ❤️READ MORE,5
I really like this product. The battery backup is just superb.READ MORE,5
Swinging hand counts stepREAD MORE,3
AwesomeREAD MORE,4
Good product.READ MORE,4
This is Good product but battery is draining fastREAD MORE,5
Nice product...READ MORE,5
Very bad bandREAD MORE,1
NiceeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeREAD MORE,5
It is niseREAD MORE,3
Bed productsREAD MORE,1
Super 💓💓💓💓💓READ MORE,5
Features are good. Battery life also nice but display size is small. It may be large but over all product is goodREAD MORE,4
Best productREAD MORE,5
Very good  thank you flipkartREAD MORE,5
Scratchable displayREAD MORE,5
Nice band.. battery backup is good..READ MORE,5
Excellent product 20 days battery back up👌👌👌READ MORE,5
NyZREAD MORE,4
Nice band I love itREAD MORE,5
GoodREAD MORE,5
Nice product...but the display is little smaller than Mi band 4READ MORE,4
GoodREAD MORE,3
Good productsREAD MORE,5
NiceREAD MORE,5
GoodREAD MORE,5
Techinically all the results is incorrect. battery quality is not good.Bluetooth connection also problem.READ MORE,1
Great product👍. But don't believe in stepcounterREAD MORE,4
Much expensive not so much productiveREAD MORE,1
Nice 👌READ MORE,4
SuperREAD MORE,5
GoodREAD MORE,5
Just buy itREAD MORE,5
Excellent features n gud looking!!!READ MORE,5
Nice for handREAD MORE,5
NiceREAD MORE,5
Super 🥰READ MORE,5
NiceREAD MORE,5
Highly recommendedREAD MORE,5
niceREAD MORE,4
GoodREAD MORE,5
Go for buy itREAD MORE,5
Very bad accuracyREAD MORE,1
NiceREAD MORE,5
Product is good but its took more than 15days to deliver . Make sure that delivery should be fasterREAD MORE,4
Bad product uselessREAD MORE,1
I  am  happy  flipkart  Thank youREAD MORE,5
Nice productREAD MORE,5
Nice and worth for moneyREAD MORE,5
Best QualityREAD MORE,5
Great product almost accurate resultsREAD MORE,5
GoodREAD MORE,3
Awesome productREAD MORE,4
My perfect weight loss coachREAD MORE,5
"Best in class, Worthy product.READ MORE",5
Tottly satisfied 5 star from my side for mi bandREAD MORE,5
Nice watchREAD MORE,4
Love it.... Best productREAD MORE,5
Nice band miREAD MORE,5
GoodREAD MORE,4
"Their is no scope for Music option ,it was not at all connecting to play the music or to search through BandwatchREAD MORE",4
It's a mast smart bandREAD MORE,5
Amazing watchREAD MORE,5
Delivery took 20 days.. worst from flipkart. But product is very good.READ MORE,5
"Nice Product, I love itREAD MORE",5
Super product from MI i love itREAD MORE,5
Good...READ MORE,5
"good..  But workout records are depends on time not on workout, that's why not accurately measured..  Which is unexpected for meREAD MORE",4
It was good and excellent delivery I got delivery before timeREAD MORE,5
It's just awesome and behaviour of delivery man was so impressive. Thanks for quick delivery.READ MORE,5
Very good MI band....READ MORE,5
NICE 👌READ MORE,3
NiceREAD MORE,4
Loving this productREAD MORE,4
So pretty product love this band😍😍😍😘😍😍READ MORE,5
GoodREAD MORE,3
Not goodREAD MORE,1
Nice productREAD MORE,5
Good👍READ MORE,3
"Inaccurate Data, always app get crash, useless productREAD MORE",1
Nice product 👍👌😎READ MORE,5
Good product ordered 2 for mom and wifeREAD MORE,5
Best in this price range. Serves the purpose.READ MORE,5
Love this product..READ MORE,5
NiceREAD MORE,4
Loving this productREAD MORE,4
Excellent productREAD MORE,5
It's a good product. Liked it.READ MORE,5
ThanksREAD MORE,5
Not badREAD MORE,2
Accurate product.READ MORE,5
100% genuine projectREAD MORE,5
Nic😊READ MORE,5
NiceREAD MORE,4
First class productREAD MORE,5
The watch is simply fabulous...loved itREAD MORE,5
Good watchREAD MORE,5
Wowwww ♥️♥️♥️READ MORE,5
Nice product 👍READ MORE,5
Good productREAD MORE,4
Nice productREAD MORE,4
Good productREAD MORE,4
Very good productREAD MORE,4
Good oneREAD MORE,4
Why i can't benefit my flipkart plus coins of this product??READ MORE,4
Amazing product.band quality is very good.READ MORE,5
"Quality is Best And filpkart delivery is very slow,10 daysREAD MORE",5
Good productREAD MORE,5
The vibration stopped working after 15 days of useREAD MORE,2
WonderfulREAD MORE,5
Tracking is zeroREAD MORE,1
The product is so so battery life is 5 to 6 days in heavy uses must recommendREAD MORE,5
